,Node/Line,Generator_ID,Parameter,Category,Case,Scenario,Year,Climate Year,Value,Simulation_ID,Node 1,Path,Simulation_type,Sector,Node1,Node2
1953,MK00-RS00,,Export Capacity,Interconnection,Reference Grid,Distributed Energy,2040,1982,400.0,DE2040-1982 Update,,,IoSN Lite,Electricity,MK00,RS00
1954,NL00-NOS0,,Export Capacity,Interconnection,Reference Grid,Distributed Energy,2040,1982,700.0,DE2040-1982 Update,,,IoSN Lite,Electricity,NL00,NOS0
1955,NL00-UK00,,Export Capacity,Interconnection,Reference Grid,Distributed Energy,2040,1982,1000.0,DE2040-1982 Update,,,IoSN Lite,Electricity,NL00,UK00
1956,NOM1-NON1,,Export Capacity,Interconnection,Reference Grid,Distributed Energy,2040,1982,1300.0,DE2040-1982 Update,,,IoSN Lite,Electricity,NOM1,NON1
1957,NOM1-NOS0,,Export Capacity,Interconnection,Reference Grid,Distributed Energy,2040,1982,1400.0,DE2040-1982 Update,,,IoSN Lite,Electricity,NOM1,NOS0
1958,NOM1-SE02,,Export Capacity,Interconnection,Reference Grid,Distributed Energy,2040,1982,600.0,DE2040-1982 Update,,,IoSN Lite,Electricity,NOM1,SE02
1959,NON1-SE01,,Export Capacity,Interconnection,Reference Grid,Distributed Energy,2040,1982,700.0,DE2040-1982 Update,,,IoSN Lite,Electricity,NON1,SE01
1960,NON1-SE02,,Export Capacity,Interconnection,Reference Grid,Distributed Energy,2040,1982,250.0,DE2040-1982 Update,,,IoSN Lite,Electricity,NON1,SE02
1961,NOS0-SE03,,Export Capacity,Interconnection,Reference Grid,Distributed Energy,2040,1982,2145.0,DE2040-1982 Update,,,IoSN Lite,Electricity,NOS0,SE03
1962,NOS0-UK00,,Export Capacity,Interconnection,Reference Grid,Distributed Energy,2040,1982,2800.0,DE2040-1982 Update,,,IoSN Lite,Electricity,NOS0,UK00
1963,PL00-SE04,,Export Capacity,Interconnection,Reference Grid,Distributed Energy,2040,1982,600.0,DE2040-1982 Update,,,IoSN Lite,Electricity,PL00,SE04
1966,RO00-RS00,,Export Capacity,Interconnection,Reference Grid,Distributed Energy,2040,1982,1000.0,DE2040-1982 Update,,,IoSN Lite,Electricity,RO00,RS00
1967,RO00-UA01,,Export Capacity,Interconnection,Reference Grid,Distributed Energy,2040,1982,150.0,DE2040-1982 Update,,,IoSN Lite,Electricity,RO00,UA01
1968,SE01-SE02,,Export Capacity,Interconnection,Reference Grid,Distributed Energy,2040,1982,3300.0,DE2040-1982 Update,,,IoSN Lite,Electricity,SE01,SE02
1969,SE02-SE03,,Export Capacity,Interconnection,Reference Grid,Distributed Energy,2040,1982,8100.0,DE2040-1982 Update,,,IoSN Lite,Electricity,SE02,SE03
1970,SE03-SE04,,Export Capacity,Interconnection,Reference Grid,Distributed Energy,2040,1982,7200.0,DE2040-1982 Update,,,IoSN Lite,Electricity,SE03,SE04
1971,SK00-UA01,,Export Capacity,Interconnection,Reference Grid,Distributed Energy,2040,1982,400.0,DE2040-1982 Update,,,IoSN Lite,Electricity,SK00,UA01
1972,UK00-UKNI,,Export Capacity,Interconnection,Reference Grid,Distributed Energy,2040,1982,450.0,DE2040-1982 Update,,,IoSN Lite,Electricity,UK00,UKNI
1974,AL00-GR00,,Import Capacity,Interconnection,Expanded Grid,Distributed Energy,2040,1982,-692.449455,DE2040 Update,,,IoSN Lite,Electricity,AL00,GR00
1975,AL00-ME00,,Import Capacity,Interconnection,Expanded Grid,Distributed Energy,2040,1982,-1000.0,DE2040 Update,,,IoSN Lite,Electricity,AL00,ME00
1976,AL00-MK00,,Import Capacity,Interconnection,Expanded Grid,Distributed Energy,2040,1982,-500.0,DE2040 Update,,,IoSN Lite,Electricity,AL00,MK00
1977,AL00-RS00,,Import Capacity,Interconnection,Expanded Grid,Distributed Energy,2040,1982,-500.0,DE2040 Update,,,IoSN Lite,Electricity,AL00,RS00
1978,AT00-CH00,,Import Capacity,Interconnection,Expanded Grid,Distributed Energy,2040,1982,-91.7377,DE2040 Update,,,IoSN Lite,Electricity,AT00,CH00
1979,AT00-DE00,,Import Capacity,Interconnection,Expanded Grid,Distributed Energy,2040,1982,-4000.0,DE2040 Update,,,IoSN Lite,Electricity,AT00,DE00
1980,AT00-HU00,,Import Capacity,Interconnection,Expanded Grid,Distributed Energy,2040,1982,-1000.0,DE2040 Update,,,IoSN Lite,Electricity,AT00,HU00
1981,AT00-ITN1,,Import Capacity,Interconnection,Expanded Grid,Distributed Energy,2040,1982,-638.0,DE2040 Update,,,IoSN Lite,Electricity,AT00,ITN1
1982,AT00-SI00,,Import Capacity,Interconnection,Expanded Grid,Distributed Energy,2040,1982,-1721.94545,DE2040 Update,,,IoSN Lite,Electricity,AT00,SI00
1983,BA00-HR00,,Import Capacity,Interconnection,Expanded Grid,Distributed Energy,2040,1982,-1000.0,DE2040 Update,,,IoSN Lite,Electricity,BA00,HR00
1984,BA00-ME00,,Import Capacity,Interconnection,Expanded Grid,Distributed Energy,2040,1982,-500.0,DE2040 Update,,,IoSN Lite,Electricity,BA00,ME00
1985,BA00-RS00,,Import Capacity,Interconnection,Expanded Grid,Distributed Energy,2040,1982,-133.49383,DE2040 Update,,,IoSN Lite,Electricity,BA00,RS00
1986,BE00-DE00,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2040,1982,-1000.0,DE2040 Update,,,IoSN Lite,Electricity,BE00,DE00
1987,BE00-FR00,,Import Capacity,Interconnection,Expanded Grid,Distributed Energy,2040,1982,-2000.0,DE2040 Update,,,IoSN Lite,Electricity,BE00,FR00
1988,BE00-LUG1,,Import Capacity,Interconnection,Expanded Grid,Distributed Energy,2040,1982,-1000.0,DE2040 Update,,,IoSN Lite,Electricity,BE00,LUG1
1989,BE00-NL00,,Import Capacity,Interconnection,Expanded Grid,Distributed Energy,2040,1982,-4000.0,DE2040 Update,,,IoSN Lite,Electricity,BE00,NL00
1990,BE00-UK00,,Import Capacity,Interconnection,Expanded Grid,Distributed Energy,2040,1982,-2726.0106,DE2040 Update,,,IoSN Lite,Electricity,BE00,UK00
1991,BG00-GR00,,Import Capacity,Interconnection,Expanded Grid,Distributed Energy,2040,1982,-1001.31385,DE2040 Update,,,IoSN Lite,Electricity,BG00,GR00
1992,BG00-MK00,,Import Capacity,Interconnection,Expanded Grid,Distributed Energy,2040,1982,-819.26565,DE2040 Update,,,IoSN Lite,Electricity,BG00,MK00
1993,BG00-RO00,,Import Capacity,Interconnection,Expanded Grid,Distributed Energy,2040,1982,-1000.0,DE2040 Update,,,IoSN Lite,Electricity,BG00,RO00
1994,BG00-RS00,,Import Capacity,Interconnection,Expanded Grid,Distributed Energy,2040,1982,-500.0,DE2040 Update,,,IoSN Lite,Electricity,BG00,RS00
1995,BG00-TR00,,Import Capacity,Interconnection,Expanded Grid,Distributed Energy,2040,1982,-2000.0,DE2040 Update,,,IoSN Lite,Electricity,BG00,TR00
1996,CH00-DE00,,Import Capacity,Interconnection,Expanded Grid,Distributed Energy,2040,1982,-4000.0,DE2040 Update,,,IoSN Lite,Electricity,CH00,DE00
1997,CH00-FR00,,Import Capacity,Interconnection,Expanded Grid,Distributed Energy,2040,1982,-2000.0,DE2040 Update,,,IoSN Lite,Electricity,CH00,FR00
1998,CH00-ITN1,,Import Capacity,Interconnection,Expanded Grid,Distributed Energy,2040,1982,-3080.1874,DE2040 Update,,,IoSN Lite,Electricity,CH00,ITN1
1999,CY00-GR00,,Import Capacity,Interconnection,Expanded Grid,Distributed Energy,2040,1982,-478.4825,DE2040 Update,,,IoSN Lite,Electricity,CY00,GR00
2000,CZ00-SK00,,Import Capacity,Interconnection,Expanded Grid,Distributed Energy,2040,1982,-625.0,DE2040 Update,,,IoSN Lite,Electricity,CZ00,SK00
2001,DE00-DKE1,,Import Capacity,Interconnection,Expanded Grid,Distributed Energy,2040,1982,-1000.0,DE2040 Update,,,IoSN Lite,Electricity,DE00,DKE1
2002,DE00-FR00,,Import Capacity,Interconnection,Expanded Grid,Distributed Energy,2040,1982,-6000.0,DE2040 Update,,,IoSN Lite,Electricity,DE00,FR00
2003,DE00-NL00,,Import Capacity,Interconnection,Expanded Grid,Distributed Energy,2040,1982,-1000.0,DE2040 Update,,,IoSN Lite,Electricity,DE00,NL00
2004,DE00-SE04,,Import Capacity,Interconnection,Expanded Grid,Distributed Energy,2040,1982,-814.0,DE2040 Update,,,IoSN Lite,Electricity,DE00,SE04
2005,DKE1-DKW1,,Import Capacity,Interconnection,Expanded Grid,Distributed Energy,2040,1982,-297.0,DE2040 Update,,,IoSN Lite,Electricity,DKE1,DKW1
2006,DKE1-PL00,,Import Capacity,Interconnection,Expanded Grid,Distributed Energy,2040,1982,-425.0,DE2040 Update,,,IoSN Lite,Electricity,DKE1,PL00
2007,DKE1-SE04,,Import Capacity,Interconnection,Expanded Grid,Distributed Energy,2040,1982,-1334.06477,DE2040 Update,,,IoSN Lite,Electricity,DKE1,SE04
2008,DKW1-NOS0,,Import Capacity,Interconnection,Expanded Grid,Distributed Energy,2040,1982,-2000.0,DE2040 Update,,,IoSN Lite,Electricity,DKW1,NOS0
2009,DKW1-SE03,,Import Capacity,Interconnection,Expanded Grid,Distributed Energy,2040,1982,-311.0,DE2040 Update,,,IoSN Lite,Electricity,DKW1,SE03
2010,EE00-FI00,,Import Capacity,Interconnection,Expanded Grid,Distributed Energy,2040,1982,-1000.0,DE2040 Update,,,IoSN Lite,Electricity,EE00,FI00
2011,EE00-LV00,,Import Capacity,Interconnection,Expanded Grid,Distributed Energy,2040,1982,-1175.0,DE2040 Update,,,IoSN Lite,Electricity,EE00,LV00
2012,ES00-FR00,,Import Capacity,Interconnection,Expanded Grid,Distributed Energy,2040,1982,-6000.0,DE2040 Update,,,IoSN Lite,Electricity,ES00,FR00
2013,ES00-PT00,,Import Capacity,Interconnection,Expanded Grid,Distributed Energy,2040,1982,-1500.0,DE2040 Update,,,IoSN Lite,Electricity,ES00,PT00
2014,FI00-NON1,,Import Capacity,Interconnection,Expanded Grid,Distributed Energy,2040,1982,-500.0,DE2040 Update,,,IoSN Lite,Electricity,FI00,NON1
2015,FI00-SE01,,Import Capacity,Interconnection,Expanded Grid,Distributed Energy,2040,1982,-2000.0,DE2040 Update,,,IoSN Lite,Electricity,FI00,SE01
2016,FI00-SE03,,Import Capacity,Interconnection,Expanded Grid,Distributed Energy,2040,1982,-512.0,DE2040 Update,,,IoSN Lite,Electricity,FI00,SE03
2017,FR00-IE00,,Import Capacity,Interconnection,Expanded Grid,Distributed Energy,2040,1982,-2000.0,DE2040 Update,,,IoSN Lite,Electricity,FR00,IE00
2018,FR00-ITN1,,Import Capacity,Interconnection,Expanded Grid,Distributed Energy,2040,1982,-1873.0,DE2040 Update,,,IoSN Lite,Electricity,FR00,ITN1
2019,FR00-UK00,,Import Capacity,Interconnection,Expanded Grid,Distributed Energy,2040,1982,-6000.0,DE2040 Update,,,IoSN Lite,Electricity,FR00,UK00
2020,GR00-GR03,,Import Capacity,Interconnection,Expanded Grid,Distributed Energy,2040,1982,-1000.0,DE2040 Update,,,IoSN Lite,Electricity,GR00,GR03
2021,GR00-MK00,,Import Capacity,Interconnection,Expanded Grid,Distributed Energy,2040,1982,-546.22134,DE2040 Update,,,IoSN Lite,Electricity,GR00,MK00
2022,GR00-TR00,,Import Capacity,Interconnection,Expanded Grid,Distributed Energy,2040,1982,-2000.0,DE2040 Update,,,IoSN Lite,Electricity,GR00,TR00
2023,HR00-RS00,,Import Capacity,Interconnection,Expanded Grid,Distributed Energy,2040,1982,-500.0,DE2040 Update,,,IoSN Lite,Electricity,HR00,RS00
2024,HR00-SI00,,Import Capacity,Interconnection,Expanded Grid,Distributed Energy,2040,1982,-500.0,DE2040 Update,,,IoSN Lite,Electricity,HR00,SI00
2025,HU00-RO00,,Import Capacity,Interconnection,Expanded Grid,Distributed Energy,2040,1982,-1000.0,DE2040 Update,,,IoSN Lite,Electricity,HU00,RO00
2026,HU00-RS00,,Import Capacity,Interconnection,Expanded Grid,Distributed Energy,2040,1982,-500.0,DE2040 Update,,,IoSN Lite,Electricity,HU00,RS00
2027,HU00-SK00,,Import Capacity,Interconnection,Expanded Grid,Distributed Energy,2040,1982,-1000.0,DE2040 Update,,,IoSN Lite,Electricity,HU00,SK00
2028,IE00-UK00,,Import Capacity,Interconnection,Expanded Grid,Distributed Energy,2040,1982,-13.36679,DE2040 Update,,,IoSN Lite,Electricity,IE00,UK00
2029,ITCN-ITCS,,Import Capacity,Interconnection,Expanded Grid,Distributed Energy,2040,1982,-181.10396,DE2040 Update,,,IoSN Lite,Electricity,ITCN,ITCS
2030,ITCS-ME00,,Import Capacity,Interconnection,Expanded Grid,Distributed Energy,2040,1982,-600.0,DE2040 Update,,,IoSN Lite,Electricity,ITCS,ME00
2031,ITN1-SI00,,Import Capacity,Interconnection,Expanded Grid,Distributed Energy,2040,1982,-1000.0,DE2040 Update,,,IoSN Lite,Electricity,ITN1,SI00
2032,ITSI-MT00,,Import Capacity,Interconnection,Expanded Grid,Distributed Energy,2040,1982,-43.7632,DE2040 Update,,,IoSN Lite,Electricity,ITSI,MT00
2033,LT00-LV00,,Import Capacity,Interconnection,Expanded Grid,Distributed Energy,2040,1982,-1128.85725,DE2040 Update,,,IoSN Lite,Electricity,LT00,LV00
2034,LT00-PL00,,Import Capacity,Interconnection,Expanded Grid,Distributed Energy,2040,1982,-482.0,DE2040 Update,,,IoSN Lite,Electricity,LT00,PL00
2035,ME00-RS00,,Import Capacity,Interconnection,Expanded Grid,Distributed Energy,2040,1982,-37.0,DE2040 Update,,,IoSN Lite,Electricity,ME00,RS00
2036,MK00-RS00,,Import Capacity,Interconnection,Expanded Grid,Distributed Energy,2040,1982,-500.0,DE2040 Update,,,IoSN Lite,Electricity,MK00,RS00
2037,NL00-UK00,,Import Capacity,Interconnection,Expanded Grid,Distributed Energy,2040,1982,-509.66511,DE2040 Update,,,IoSN Lite,Electricity,NL00,UK00
2038,NOM1-SE02,,Import Capacity,Interconnection,Expanded Grid,Distributed Energy,2040,1982,-647.0,DE2040 Update,,,IoSN Lite,Electricity,NOM1,SE02
2039,NON1-SE02,,Import Capacity,Interconnection,Expanded Grid,Distributed Energy,2040,1982,-1312.70901,DE2040 Update,,,IoSN Lite,Electricity,NON1,SE02
2040,NOS0-SE03,,Import Capacity,Interconnection,Expanded Grid,Distributed Energy,2040,1982,-1000.0,DE2040 Update,,,IoSN Lite,Electricity,NOS0,SE03
2041,NOS0-UK00,,Import Capacity,Interconnection,Expanded Grid,Distributed Energy,2040,1982,-2814.29076,DE2040 Update,,,IoSN Lite,Electricity,NOS0,UK00
2042,PL00-SE04,,Import Capacity,Interconnection,Expanded Grid,Distributed Energy,2040,1982,-918.0,DE2040 Update,,,IoSN Lite,Electricity,PL00,SE04
2044,RO00-RS00,,Import Capacity,Interconnection,Expanded Grid,Distributed Energy,2040,1982,-500.0,DE2040 Update,,,IoSN Lite,Electricity,RO00,RS00
2045,SE02-SE03,,Import Capacity,Interconnection,Expanded Grid,Distributed Energy,2040,1982,-1000.0,DE2040 Update,,,IoSN Lite,Electricity,SE02,SE03
2046,UK00-UKNI,,Import Capacity,Interconnection,Expanded Grid,Distributed Energy,2040,1982,-667.294515,DE2040 Update,,,IoSN Lite,Electricity,UK00,UKNI
2047,AL00-GR00,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2040,1982,-250.0,DE2040 Update,,,IoSN Lite,Electricity,AL00,GR00
2048,AL00-ME00,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2040,1982,-350.0,DE2040 Update,,,IoSN Lite,Electricity,AL00,ME00
2049,AL00-MK00,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2040,1982,-500.0,DE2040 Update,,,IoSN Lite,Electricity,AL00,MK00
2050,AL00-RS00,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2040,1982,-500.0,DE2040 Update,,,IoSN Lite,Electricity,AL00,RS00
2051,AT00-CH00,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2040,1982,-1200.0,DE2040 Update,,,IoSN Lite,Electricity,AT00,CH00
2052,AT00-CZ00,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2040,1982,-900.0,DE2040 Update,,,IoSN Lite,Electricity,AT00,CZ00
2053,AT00-DE00,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2040,1982,-5400.0,DE2040 Update,,,IoSN Lite,Electricity,AT00,DE00
2054,AT00-HU00,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2040,1982,-800.0,DE2040 Update,,,IoSN Lite,Electricity,AT00,HU00
2055,AT00-ITN1,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2040,1982,-500.0,DE2040 Update,,,IoSN Lite,Electricity,AT00,ITN1
2056,AT00-SI00,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2040,1982,-950.0,DE2040 Update,,,IoSN Lite,Electricity,AT00,SI00
2057,BA00-HR00,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2040,1982,-700.0,DE2040 Update,,,IoSN Lite,Electricity,BA00,HR00
2058,BA00-ME00,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2040,1982,-750.0,DE2040 Update,,,IoSN Lite,Electricity,BA00,ME00
2059,BA00-RS00,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2040,1982,-600.0,DE2040 Update,,,IoSN Lite,Electricity,BA00,RS00
2060,BE00-DE00,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2040,1982,-1000.0,DE2040 Update,,,IoSN Lite,Electricity,BE00,DE00
2061,BE00-FR00,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2040,1982,-4300.0,DE2040 Update,,,IoSN Lite,Electricity,BE00,FR00
2062,BE00-LUG1,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2040,1982,-180.0,DE2040 Update,,,IoSN Lite,Electricity,BE00,LUG1
2063,BE00-NL00,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2040,1982,-2400.0,DE2040 Update,,,IoSN Lite,Electricity,BE00,NL00
2064,BE00-UK00,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2040,1982,-1000.0,DE2040 Update,,,IoSN Lite,Electricity,BE00,UK00
2065,BG00-GR00,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2040,1982,-800.0,DE2040 Update,,,IoSN Lite,Electricity,BG00,GR00
2066,BG00-MK00,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2040,1982,-400.0,DE2040 Update,,,IoSN Lite,Electricity,BG00,MK00
2067,BG00-RO00,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2040,1982,-1100.0,DE2040 Update,,,IoSN Lite,Electricity,BG00,RO00
2068,BG00-RS00,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2040,1982,-400.0,DE2040 Update,,,IoSN Lite,Electricity,BG00,RS00
2069,BG00-TR00,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2040,1982,-500.0,DE2040 Update,,,IoSN Lite,Electricity,BG00,TR00
2070,CH00-DE00,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2040,1982,-2700.0,DE2040 Update,,,IoSN Lite,Electricity,CH00,DE00
2071,CH00-FR00,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2040,1982,-3700.0,DE2040 Update,,,IoSN Lite,Electricity,CH00,FR00
2072,CH00-ITN1,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2040,1982,-1700.0,DE2040 Update,,,IoSN Lite,Electricity,CH00,ITN1
2073,CZ00-DE00,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2040,1982,-1500.0,DE2040 Update,,,IoSN Lite,Electricity,CZ00,DE00
2075,CZ00-SK00,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2040,1982,-1100.0,DE2040 Update,,,IoSN Lite,Electricity,CZ00,SK00
2076,DE00-DEKF,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2040,1982,-400.0,DE2040 Update,,,IoSN Lite,Electricity,DE00,DEKF
2077,DE00-DKE1,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2040,1982,-585.0,DE2040 Update,,,IoSN Lite,Electricity,DE00,DKE1
2078,DE00-DKW1,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2040,1982,-3500.0,DE2040 Update,,,IoSN Lite,Electricity,DE00,DKW1
2079,DE00-FR00,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2040,1982,-3000.0,DE2040 Update,,,IoSN Lite,Electricity,DE00,FR00
2080,DE00-LUG1,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2040,1982,-1000.0,DE2040 Update,,,IoSN Lite,Electricity,DE00,LUG1
2081,DE00-LUV1,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2040,1982,-1300.0,DE2040 Update,,,IoSN Lite,Electricity,DE00,LUV1
2082,DE00-NL00,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2040,1982,-5000.0,DE2040 Update,,,IoSN Lite,Electricity,DE00,NL00
2083,DE00-NOS0,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2040,1982,-1400.0,DE2040 Update,,,IoSN Lite,Electricity,DE00,NOS0
2085,DE00-SE04,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2040,1982,-615.0,DE2040 Update,,,IoSN Lite,Electricity,DE00,SE04
2086,DE00-UK00,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2040,1982,-1400.0,DE2040 Update,,,IoSN Lite,Electricity,DE00,UK00
2087,DEKF-DKKF,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2040,1982,-400.0,DE2040 Update,,,IoSN Lite,Electricity,DEKF,DKKF
2088,DKE1-DKKF,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2040,1982,-600.0,DE2040 Update,,,IoSN Lite,Electricity,DKE1,DKKF
2089,DKE1-DKW1,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2040,1982,-590.0,DE2040 Update,,,IoSN Lite,Electricity,DKE1,DKW1
2090,DKE1-SE04,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2040,1982,-1300.0,DE2040 Update,,,IoSN Lite,Electricity,DKE1,SE04
2091,DKW1-NL00,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2040,1982,-700.0,DE2040 Update,,,IoSN Lite,Electricity,DKW1,NL00
2092,DKW1-NOS0,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2040,1982,-1640.0,DE2040 Update,,,IoSN Lite,Electricity,DKW1,NOS0
2093,DKW1-SE03,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2040,1982,-680.0,DE2040 Update,,,IoSN Lite,Electricity,DKW1,SE03
2094,DKW1-UK00,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2040,1982,-1400.0,DE2040 Update,,,IoSN Lite,Electricity,DKW1,UK00
2095,EE00-FI00,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2040,1982,-1000.0,DE2040 Update,,,IoSN Lite,Electricity,EE00,FI00
