,Node,Generator_ID,Parameter,Category,Case,Scenario,Year,Climate Year,Value,Simulation_ID,Node 1,Path,Simulation_type,Sector,Note,Super_type
3620,NON1,w_on,Capacity,Electricity Market,,Global Ambition,2030,2007,2320.0,GA2030,,,IoSN Lite,Electricity,,Intermittent
3621,NOS0,w_on,Capacity,Electricity Market,,Global Ambition,2030,2007,3566.0,GA2030,,,IoSN Lite,Electricity,,Intermittent
3622,PL00,w_on,Capacity,Electricity Market,,Global Ambition,2030,2007,11280.0,GA2030,,,IoSN Lite,Electricity,,Intermittent
3623,PT00,w_on,Capacity,Electricity Market,,Global Ambition,2030,2007,10851.0,GA2030,,,IoSN Lite,Electricity,,Intermittent
3624,RO00,w_on,Capacity,Electricity Market,,Global Ambition,2030,2007,5160.0,GA2030,,,IoSN Lite,Electricity,,Intermittent
3625,RS00,w_on,Capacity,Electricity Market,,Global Ambition,2030,2007,3071.0,GA2030,,,IoSN Lite,Electricity,,Intermittent
3626,SE01,w_on,Capacity,Electricity Market,,Global Ambition,2030,2007,3148.0,GA2030,,,IoSN Lite,Electricity,,Intermittent
3627,SE02,w_on,Capacity,Electricity Market,,Global Ambition,2030,2007,6211.0,GA2030,,,IoSN Lite,Electricity,,Intermittent
3628,SE03,w_on,Capacity,Electricity Market,,Global Ambition,2030,2007,5172.0,GA2030,,,IoSN Lite,Electricity,,Intermittent
3629,SE04,w_on,Capacity,Electricity Market,,Global Ambition,2030,2007,3258.0,GA2030,,,IoSN Lite,Electricity,,Intermittent
3630,SI00,w_on,Capacity,Electricity Market,,Global Ambition,2030,2007,1020.0,GA2030,,,IoSN Lite,Electricity,,Intermittent
3631,SK00,w_on,Capacity,Electricity Market,,Global Ambition,2030,2007,274.0,GA2030,,,IoSN Lite,Electricity,,Intermittent
3632,TR00,w_on,Capacity,Electricity Market,,Global Ambition,2030,2007,25000.0,GA2030,,,IoSN Lite,Electricity,,Intermittent
3633,UA01,w_on,Capacity,Electricity Market,,Global Ambition,2030,2007,200.0,GA2030,,,IoSN Lite,Electricity,,Intermittent
3634,UK00,w_on,Capacity,Electricity Market,,Global Ambition,2030,2007,14308.0,GA2030,,,IoSN Lite,Electricity,,Intermittent
3635,UKNI,w_on,Capacity,Electricity Market,,Global Ambition,2030,2007,2000.0,GA2030,,,IoSN Lite,Electricity,,Intermittent
3636,AL00,PV,Capacity,Electricity Market,,Global Ambition,2030,2007,50.0,GA2030,,,IoSN Lite,Electricity,,Intermittent
3637,AT00,PV,Capacity,Electricity Market,,Global Ambition,2030,2007,6420.0,GA2030,,,IoSN Lite,Electricity,,Intermittent
3638,BA00,PV,Capacity,Electricity Market,,Global Ambition,2030,2007,65.0,GA2030,,,IoSN Lite,Electricity,,Intermittent
3639,BE00,PV,Capacity,Electricity Market,,Global Ambition,2030,2007,9163.0,GA2030,,,IoSN Lite,Electricity,,Intermittent
3640,BG00,PV,Capacity,Electricity Market,,Global Ambition,2030,2007,1257.0,GA2030,,,IoSN Lite,Electricity,,Intermittent
3641,CH00,PV,Capacity,Electricity Market,,Global Ambition,2030,2007,4750.0,GA2030,,,IoSN Lite,Electricity,,Intermittent
3642,CY00,PV,Capacity,Electricity Market,,Global Ambition,2030,2007,905.0,GA2030,,,IoSN Lite,Electricity,,Intermittent
3643,CZ00,PV,Capacity,Electricity Market,,Global Ambition,2030,2007,3440.0,GA2030,,,IoSN Lite,Electricity,,Intermittent
3644,DE00,PV,Capacity,Electricity Market,,Global Ambition,2030,2007,83877.0,GA2030,,,IoSN Lite,Electricity,,Intermittent
3645,DKE1,PV,Capacity,Electricity Market,,Global Ambition,2030,2007,450.0,GA2030,,,IoSN Lite,Electricity,,Intermittent
3646,DKW1,PV,Capacity,Electricity Market,,Global Ambition,2030,2007,1100.0,GA2030,,,IoSN Lite,Electricity,,Intermittent
3647,EE00,PV,Capacity,Electricity Market,,Global Ambition,2030,2007,272.0,GA2030,,,IoSN Lite,Electricity,,Intermittent
3648,ES00,PV,Capacity,Electricity Market,,Global Ambition,2030,2007,29971.0,GA2030,,,IoSN Lite,Electricity,Generation in Spain excludes Balearic islands,Intermittent
3649,FI00,PV,Capacity,Electricity Market,,Global Ambition,2030,2007,684.0,GA2030,,,IoSN Lite,Electricity,,Intermittent
3650,FR00,PV,Capacity,Electricity Market,,Global Ambition,2030,2007,29462.0,GA2030,,,IoSN Lite,Electricity,,Intermittent
3651,FR15,PV,Capacity,Electricity Market,,Global Ambition,2030,2007,310.0,GA2030,,,IoSN Lite,Electricity,,Intermittent
3652,GR00,PV,Capacity,Electricity Market,,Global Ambition,2030,2007,12730.0,GA2030,,,IoSN Lite,Electricity,,Intermittent
3653,GR03,PV,Capacity,Electricity Market,,Global Ambition,2030,2007,359.0,GA2030,,,IoSN Lite,Electricity,,Intermittent
3654,HR00,PV,Capacity,Electricity Market,,Global Ambition,2030,2007,1200.0,GA2030,,,IoSN Lite,Electricity,,Intermittent
3655,HU00,PV,Capacity,Electricity Market,,Global Ambition,2030,2007,6780.0,GA2030,,,IoSN Lite,Electricity,,Intermittent
3656,IE00,PV,Capacity,Electricity Market,,Global Ambition,2030,2007,340.0,GA2030,,,IoSN Lite,Electricity,,Intermittent
3657,ITCN,PV,Capacity,Electricity Market,,Global Ambition,2030,2007,3354.0,GA2030,,,IoSN Lite,Electricity,,Intermittent
3658,ITCS,PV,Capacity,Electricity Market,,Global Ambition,2030,2007,4195.0,GA2030,,,IoSN Lite,Electricity,,Intermittent
3659,ITN1,PV,Capacity,Electricity Market,,Global Ambition,2030,2007,13384.0,GA2030,,,IoSN Lite,Electricity,,Intermittent
3660,ITS1,PV,Capacity,Electricity Market,,Global Ambition,2030,2007,6260.0,GA2030,,,IoSN Lite,Electricity,,Intermittent
3661,ITSA,PV,Capacity,Electricity Market,,Global Ambition,2030,2007,1294.0,GA2030,,,IoSN Lite,Electricity,,Intermittent
3662,ITSI,PV,Capacity,Electricity Market,,Global Ambition,2030,2007,2332.0,GA2030,,,IoSN Lite,Electricity,,Intermittent
3663,LT00,PV,Capacity,Electricity Market,,Global Ambition,2030,2007,300.0,GA2030,,,IoSN Lite,Electricity,,Intermittent
3664,LUG1,PV,Capacity,Electricity Market,,Global Ambition,2030,2007,250.0,GA2030,,,IoSN Lite,Electricity,,Intermittent
3665,LV00,PV,Capacity,Electricity Market,,Global Ambition,2030,2007,7.0,GA2030,,,IoSN Lite,Electricity,,Intermittent
3666,ME00,PV,Capacity,Electricity Market,,Global Ambition,2030,2007,25.0,GA2030,,,IoSN Lite,Electricity,,Intermittent
3667,MK00,PV,Capacity,Electricity Market,,Global Ambition,2030,2007,32.0,GA2030,,,IoSN Lite,Electricity,,Intermittent
3668,MT00,PV,Capacity,Electricity Market,,Global Ambition,2030,2007,335.0,GA2030,,,IoSN Lite,Electricity,,Intermittent
3669,NL00,PV,Capacity,Electricity Market,,Global Ambition,2030,2007,13750.0,GA2030,,,IoSN Lite,Electricity,,Intermittent
3670,NOS0,PV,Capacity,Electricity Market,,Global Ambition,2030,2007,54.0,GA2030,,,IoSN Lite,Electricity,,Intermittent
3671,PL00,PV,Capacity,Electricity Market,,Global Ambition,2030,2007,4731.0,GA2030,,,IoSN Lite,Electricity,,Intermittent
3672,PT00,PV,Capacity,Electricity Market,,Global Ambition,2030,2007,7050.0,GA2030,,,IoSN Lite,Electricity,,Intermittent
3673,RO00,PV,Capacity,Electricity Market,,Global Ambition,2030,2007,3720.0,GA2030,,,IoSN Lite,Electricity,,Intermittent
3674,RS00,PV,Capacity,Electricity Market,,Global Ambition,2030,2007,66.0,GA2030,,,IoSN Lite,Electricity,,Intermittent
3675,SE02,PV,Capacity,Electricity Market,,Global Ambition,2030,2007,95.0,GA2030,,,IoSN Lite,Electricity,,Intermittent
3676,SE03,PV,Capacity,Electricity Market,,Global Ambition,2030,2007,1790.0,GA2030,,,IoSN Lite,Electricity,,Intermittent
3677,SE04,PV,Capacity,Electricity Market,,Global Ambition,2030,2007,660.0,GA2030,,,IoSN Lite,Electricity,,Intermittent
3678,SI00,PV,Capacity,Electricity Market,,Global Ambition,2030,2007,1300.0,GA2030,,,IoSN Lite,Electricity,,Intermittent
3679,SK00,PV,Capacity,Electricity Market,,Global Ambition,2030,2007,651.0,GA2030,,,IoSN Lite,Electricity,,Intermittent
3680,TR00,PV,Capacity,Electricity Market,,Global Ambition,2030,2007,22000.0,GA2030,,,IoSN Lite,Electricity,,Intermittent
3681,UK00,PV,Capacity,Electricity Market,,Global Ambition,2030,2007,17232.0,GA2030,,,IoSN Lite,Electricity,,Intermittent
3682,UKNI,PV,Capacity,Electricity Market,,Global Ambition,2030,2007,520.0,GA2030,,,IoSN Lite,Electricity,,Intermittent
3691,AL00,CCGT,Capacity,Electricity Market,,Global Ambition,2030,2007,200.0,GA2030,,,IoSN Lite,Electricity,,Dispatchable
3692,AT00,CCGT,Capacity,Electricity Market,,Global Ambition,2030,2007,53.0,GA2030,,,IoSN Lite,Electricity,,Dispatchable
3693,BE00,CCGT,Capacity,Electricity Market,,Global Ambition,2030,2007,3099.0,GA2030,,,IoSN Lite,Electricity,,Dispatchable
3694,CY00,CCGT,Capacity,Electricity Market,,Global Ambition,2030,2007,380.0,GA2030,,,IoSN Lite,Electricity,,Dispatchable
3695,DE00,CCGT,Capacity,Electricity Market,,Global Ambition,2030,2007,6858.0,GA2030,,,IoSN Lite,Electricity,,Dispatchable
3696,FR00,CCGT,Capacity,Electricity Market,,Global Ambition,2030,2007,414.0,GA2030,,,IoSN Lite,Electricity,,Dispatchable
3697,GR00,CCGT,Capacity,Electricity Market,,Global Ambition,2030,2007,810.0,GA2030,,,IoSN Lite,Electricity,,Dispatchable
3698,IE00,CCGT,Capacity,Electricity Market,,Global Ambition,2030,2007,400.0,GA2030,,,IoSN Lite,Electricity,,Dispatchable
3699,ITCN,CCGT,Capacity,Electricity Market,,Global Ambition,2030,2007,999.0,GA2030,,,IoSN Lite,Electricity,,Dispatchable
3700,ITCS,CCGT,Capacity,Electricity Market,,Global Ambition,2030,2007,2089.0,GA2030,,,IoSN Lite,Electricity,,Dispatchable
3701,ITN1,CCGT,Capacity,Electricity Market,,Global Ambition,2030,2007,6334.0,GA2030,,,IoSN Lite,Electricity,,Dispatchable
3702,ITS1,CCGT,Capacity,Electricity Market,,Global Ambition,2030,2007,8323.0,GA2030,,,IoSN Lite,Electricity,,Dispatchable
3703,LV00,CCGT,Capacity,Electricity Market,,Global Ambition,2030,2007,850.0,GA2030,,,IoSN Lite,Electricity,,Dispatchable
3704,MK00,CCGT,Capacity,Electricity Market,,Global Ambition,2030,2007,276.0,GA2030,,,IoSN Lite,Electricity,,Dispatchable
3705,PL00,CCGT,Capacity,Electricity Market,,Global Ambition,2030,2007,5001.0,GA2030,,,IoSN Lite,Electricity,,Dispatchable
3706,RO00,CCGT,Capacity,Electricity Market,,Global Ambition,2030,2007,1499.0,GA2030,,,IoSN Lite,Electricity,,Dispatchable
3707,RS00,CCGT,Capacity,Electricity Market,,Global Ambition,2030,2007,182.0,GA2030,,,IoSN Lite,Electricity,,Dispatchable
3708,SI00,CCGT,Capacity,Electricity Market,,Global Ambition,2030,2007,139.0,GA2030,,,IoSN Lite,Electricity,,Dispatchable
3709,TR00,CCGT,Capacity,Electricity Market,,Global Ambition,2030,2007,11565.0,GA2030,,,IoSN Lite,Electricity,,Dispatchable
3710,UK00,CCGT,Capacity,Electricity Market,,Global Ambition,2030,2007,19324.0,GA2030,,,IoSN Lite,Electricity,,Dispatchable
3711,UKNI,CCGT,Capacity,Electricity Market,,Global Ambition,2030,2007,400.0,GA2030,,,IoSN Lite,Electricity,,Dispatchable
3712,AT00,CCGT,Capacity,Electricity Market,,Global Ambition,2030,2007,308.0,GA2030,,,IoSN Lite,Electricity,,Dispatchable
3713,CZ00,CCGT,Capacity,Electricity Market,,Global Ambition,2030,2007,66.0,GA2030,,,IoSN Lite,Electricity,,Dispatchable
3714,DE00,CCGT,Capacity,Electricity Market,,Global Ambition,2030,2007,3646.0,GA2030,,,IoSN Lite,Electricity,,Dispatchable
3715,IE00,CCGT,Capacity,Electricity Market,,Global Ambition,2030,2007,432.0,GA2030,,,IoSN Lite,Electricity,,Dispatchable
3716,ITCN,CCGT,Capacity,Electricity Market,,Global Ambition,2030,2007,427.0,GA2030,,,IoSN Lite,Electricity,,Dispatchable
3717,ITN1,CCGT,Capacity,Electricity Market,,Global Ambition,2030,2007,558.0,GA2030,,,IoSN Lite,Electricity,,Dispatchable
3718,MT00,CCGT,Capacity,Electricity Market,,Global Ambition,2030,2007,205.0,GA2030,,,IoSN Lite,Electricity,,Dispatchable
3719,NL00,CCGT,Capacity,Electricity Market,,Global Ambition,2030,2007,844.0,GA2030,,,IoSN Lite,Electricity,,Dispatchable
3720,SK00,CCGT,Capacity,Electricity Market,,Global Ambition,2030,2007,56.0,GA2030,,,IoSN Lite,Electricity,,Dispatchable
3721,TR00,CCGT,Capacity,Electricity Market,,Global Ambition,2030,2007,10514.0,GA2030,,,IoSN Lite,Electricity,,Dispatchable
3722,UK00,CCGT,Capacity,Electricity Market,,Global Ambition,2030,2007,465.0,GA2030,,,IoSN Lite,Electricity,,Dispatchable
3723,AL00,CCGT,Capacity,Electricity Market,,Global Ambition,2030,2007,100.0,GA2030,,,IoSN Lite,Electricity,,Dispatchable
3724,AT00,CCGT,Capacity,Electricity Market,,Global Ambition,2030,2007,218.0,GA2030,,,IoSN Lite,Electricity,,Dispatchable
3725,BE00,CCGT,Capacity,Electricity Market,,Global Ambition,2030,2007,965.0,GA2030,,,IoSN Lite,Electricity,,Dispatchable
3726,CY00,CCGT,Capacity,Electricity Market,,Global Ambition,2030,2007,829.0,GA2030,,,IoSN Lite,Electricity,,Dispatchable
3727,CZ00,CCGT,Capacity,Electricity Market,,Global Ambition,2030,2007,396.0,GA2030,,,IoSN Lite,Electricity,,Dispatchable
3728,DE00,CCGT,Capacity,Electricity Market,,Global Ambition,2030,2007,5461.0,GA2030,,,IoSN Lite,Electricity,,Dispatchable
3729,FI00,CCGT,Capacity,Electricity Market,,Global Ambition,2030,2007,640.0,GA2030,,,IoSN Lite,Electricity,,Dispatchable
3730,GR00,CCGT,Capacity,Electricity Market,,Global Ambition,2030,2007,1026.0,GA2030,,,IoSN Lite,Electricity,,Dispatchable
3731,HU00,CCGT,Capacity,Electricity Market,,Global Ambition,2030,2007,1167.0,GA2030,,,IoSN Lite,Electricity,,Dispatchable
3732,IE00,CCGT,Capacity,Electricity Market,,Global Ambition,2030,2007,460.0,GA2030,,,IoSN Lite,Electricity,,Dispatchable
3733,ITCN,CCGT,Capacity,Electricity Market,,Global Ambition,2030,2007,149.0,GA2030,,,IoSN Lite,Electricity,,Dispatchable
3734,ITN1,CCGT,Capacity,Electricity Market,,Global Ambition,2030,2007,3924.0,GA2030,,,IoSN Lite,Electricity,,Dispatchable
3735,ITSA,CCGT,Capacity,Electricity Market,,Global Ambition,2030,2007,43.0,GA2030,,,IoSN Lite,Electricity,,Dispatchable
3736,ITSI,CCGT,Capacity,Electricity Market,,Global Ambition,2030,2007,462.0,GA2030,,,IoSN Lite,Electricity,,Dispatchable
3737,NL00,CCGT,Capacity,Electricity Market,,Global Ambition,2030,2007,1653.0,GA2030,,,IoSN Lite,Electricity,,Dispatchable
3738,SK00,CCGT,Capacity,Electricity Market,,Global Ambition,2030,2007,126.0,GA2030,,,IoSN Lite,Electricity,,Dispatchable
3739,TR00,CCGT,Capacity,Electricity Market,,Global Ambition,2030,2007,909.0,GA2030,,,IoSN Lite,Electricity,,Dispatchable
3740,UK00,CCGT,Capacity,Electricity Market,,Global Ambition,2030,2007,14287.0,GA2030,,,IoSN Lite,Electricity,,Dispatchable
3741,UKNI,CCGT,Capacity,Electricity Market,,Global Ambition,2030,2007,593.0,GA2030,,,IoSN Lite,Electricity,,Dispatchable
3742,AT00,CCGT,Capacity,Electricity Market,,Global Ambition,2030,2007,400.0,GA2030,,,IoSN Lite,Electricity,,Dispatchable
3743,CZ00,CCGT,Capacity,Electricity Market,,Global Ambition,2030,2007,50.0,GA2030,,,IoSN Lite,Electricity,,Dispatchable
3744,ES00,CCGT,Capacity,Electricity Market,,Global Ambition,2030,2007,24498.0,GA2030,,,IoSN Lite,Electricity,Generation in Spain excludes Balearic islands,Dispatchable
3745,FR00,CCGT,Capacity,Electricity Market,,Global Ambition,2030,2007,792.0,GA2030,,,IoSN Lite,Electricity,,Dispatchable
3746,GR00,CCGT,Capacity,Electricity Market,,Global Ambition,2030,2007,777.0,GA2030,,,IoSN Lite,Electricity,,Dispatchable
3747,HR00,CCGT,Capacity,Electricity Market,,Global Ambition,2030,2007,201.0,GA2030,,,IoSN Lite,Electricity,,Dispatchable
3748,HU00,CCGT,Capacity,Electricity Market,,Global Ambition,2030,2007,834.0,GA2030,,,IoSN Lite,Electricity,,Dispatchable
3749,IE00,CCGT,Capacity,Electricity Market,,Global Ambition,2030,2007,805.0,GA2030,,,IoSN Lite,Electricity,,Dispatchable
3750,ITCN,CCGT,Capacity,Electricity Market,,Global Ambition,2030,2007,866.0,GA2030,,,IoSN Lite,Electricity,,Dispatchable
3751,ITCS,CCGT,Capacity,Electricity Market,,Global Ambition,2030,2007,1180.0,GA2030,,,IoSN Lite,Electricity,,Dispatchable
3752,ITN1,CCGT,Capacity,Electricity Market,,Global Ambition,2030,2007,5351.0,GA2030,,,IoSN Lite,Electricity,,Dispatchable
3753,ITSI,CCGT,Capacity,Electricity Market,,Global Ambition,2030,2007,1479.0,GA2030,,,IoSN Lite,Electricity,,Dispatchable
3754,LV00,CCGT,Capacity,Electricity Market,,Global Ambition,2030,2007,99.0,GA2030,,,IoSN Lite,Electricity,,Dispatchable
3755,SE03,CCGT,Capacity,Electricity Market,,Global Ambition,2030,2007,267.0,GA2030,,,IoSN Lite,Electricity,,Dispatchable
3756,SK00,CCGT,Capacity,Electricity Market,,Global Ambition,2030,2007,411.0,GA2030,,,IoSN Lite,Electricity,,Dispatchable
3757,AT00,CCGT,Capacity,Electricity Market,,Global Ambition,2030,2007,1843.0,GA2030,,,IoSN Lite,Electricity,,Dispatchable
3758,BE00,CCGT,Capacity,Electricity Market,,Global Ambition,2030,2007,3542.0,GA2030,,,IoSN Lite,Electricity,,Dispatchable
3759,BG00,CCGT,Capacity,Electricity Market,,Global Ambition,2030,2007,45.0,GA2030,,,IoSN Lite,Electricity,,Dispatchable
3760,CZ00,CCGT,Capacity,Electricity Market,,Global Ambition,2030,2007,836.0,GA2030,,,IoSN Lite,Electricity,,Dispatchable
3761,FR00,CCGT,Capacity,Electricity Market,,Global Ambition,2030,2007,5346.0,GA2030,,,IoSN Lite,Electricity,,Dispatchable
3762,GR00,CCGT,Capacity,Electricity Market,,Global Ambition,2030,2007,2449.0,GA2030,,,IoSN Lite,Electricity,,Dispatchable
3763,HR00,CCGT,Capacity,Electricity Market,,Global Ambition,2030,2007,345.0,GA2030,,,IoSN Lite,Electricity,,Dispatchable
3764,IE00,CCGT,Capacity,Electricity Market,,Global Ambition,2030,2007,2056.0,GA2030,,,IoSN Lite,Electricity,,Dispatchable
3765,ITCS,CCGT,Capacity,Electricity Market,,Global Ambition,2030,2007,2490.0,GA2030,,,IoSN Lite,Electricity,,Dispatchable
3766,ITN1,CCGT,Capacity,Electricity Market,,Global Ambition,2030,2007,3514.0,GA2030,,,IoSN Lite,Electricity,,Dispatchable
3767,ITSI,CCGT,Capacity,Electricity Market,,Global Ambition,2030,2007,480.0,GA2030,,,IoSN Lite,Electricity,,Dispatchable
3768,LT00,CCGT,Capacity,Electricity Market,,Global Ambition,2030,2007,432.0,GA2030,,,IoSN Lite,Electricity,,Dispatchable
3769,NL00,CCGT,Capacity,Electricity Market,,Global Ambition,2030,2007,6154.0,GA2030,,,IoSN Lite,Electricity,,Dispatchable
3770,PT00,CCGT,Capacity,Electricity Market,,Global Ambition,2030,2007,2839.0,GA2030,,,IoSN Lite,Electricity,,Dispatchable
3771,UK00,CCGT,Capacity,Electricity Market,,Global Ambition,2030,2007,910.0,GA2030,,,IoSN Lite,Electricity,,Dispatchable
3772,UKNI,CCGT,Capacity,Electricity Market,,Global Ambition,2030,2007,408.0,GA2030,,,IoSN Lite,Electricity,,Dispatchable
3773,AL00,RES,Capacity,Electricity Market,,Global Ambition,2030,2007,2402.0,GA2030,,,IoSN Lite,Electricity,,RES
3774,AT00,RES,Capacity,Electricity Market,,Global Ambition,2030,2007,2433.0,GA2030,,,IoSN Lite,Electricity,,RES
3775,BA00,RES,Capacity,Electricity Market,,Global Ambition,2030,2007,680.0,GA2030,,,IoSN Lite,Electricity,,RES
3776,BG00,RES,Capacity,Electricity Market,,Global Ambition,2030,2007,1483.0,GA2030,,,IoSN Lite,Electricity,,RES
3777,CH00,RES,Capacity,Electricity Market,,Global Ambition,2030,2007,8152.0,GA2030,,,IoSN Lite,Electricity,,RES
3778,CZ00,RES,Capacity,Electricity Market,,Global Ambition,2030,2007,700.0,GA2030,,,IoSN Lite,Electricity,,RES
3779,DE00,RES,Capacity,Electricity Market,,Global Ambition,2030,2007,1297.0,GA2030,,,IoSN Lite,Electricity,,RES
3780,ES00,RES,Capacity,Electricity Market,,Global Ambition,2030,2007,10970.0,GA2030,,,IoSN Lite,Electricity,Generation in Spain excludes Balearic islands,RES
3781,FI00,RES,Capacity,Electricity Market,,Global Ambition,2030,2007,3200.0,GA2030,,,IoSN Lite,Electricity,,RES
3782,FR00,RES,Capacity,Electricity Market,,Global Ambition,2030,2007,8200.0,GA2030,,,IoSN Lite,Electricity,,RES
3783,FR15,RES,Capacity,Electricity Market,,Global Ambition,2030,2007,194.0,GA2030,,,IoSN Lite,Electricity,,RES
3784,GR00,RES,Capacity,Electricity Market,,Global Ambition,2030,2007,2721.0,GA2030,,,IoSN Lite,Electricity,,RES
3785,HR00,RES,Capacity,Electricity Market,,Global Ambition,2030,2007,2000.0,GA2030,,,IoSN Lite,Electricity,,RES
3786,ITCN,RES,Capacity,Electricity Market,,Global Ambition,2030,2007,842.0,GA2030,,,IoSN Lite,Electricity,,RES
3787,ITCS,RES,Capacity,Electricity Market,,Global Ambition,2030,2007,534.0,GA2030,,,IoSN Lite,Electricity,,RES
3788,ITN1,RES,Capacity,Electricity Market,,Global Ambition,2030,2007,7015.0,GA2030,,,IoSN Lite,Electricity,,RES
3789,ITS1,RES,Capacity,Electricity Market,,Global Ambition,2030,2007,877.0,GA2030,,,IoSN Lite,Electricity,,RES
3790,ITSA,RES,Capacity,Electricity Market,,Global Ambition,2030,2007,178.0,GA2030,,,IoSN Lite,Electricity,,RES
3791,ITSI,RES,Capacity,Electricity Market,,Global Ambition,2030,2007,120.0,GA2030,,,IoSN Lite,Electricity,,RES
3792,ME00,RES,Capacity,Electricity Market,,Global Ambition,2030,2007,1139.0,GA2030,,,IoSN Lite,Electricity,,RES
3793,MK00,RES,Capacity,Electricity Market,,Global Ambition,2030,2007,625.0,GA2030,,,IoSN Lite,Electricity,,RES
3794,PL00,RES,Capacity,Electricity Market,,Global Ambition,2030,2007,183.0,GA2030,,,IoSN Lite,Electricity,,RES
3795,PT00,RES,Capacity,Electricity Market,,Global Ambition,2030,2007,3765.0,GA2030,,,IoSN Lite,Electricity,,RES
3796,RO00,RES,Capacity,Electricity Market,,Global Ambition,2030,2007,2621.0,GA2030,,,IoSN Lite,Electricity,,RES
