,Node,Generator_ID,Parameter,Category,Case,Scenario,Year,Climate Year,Value,Simulation_ID,Node 1,Path,Simulation_type,Sector,Note
189,ITS1,Gas CCGT new Green,Generation,Electricity Market,,Distributed Energy,2040,2007,7933.68,DE2040-2007 Update,,,IoSN Lite,Electricity,
190,ITS1,Gas CCGT new,Generation,Electricity Market,,Distributed Energy,2040,2007,6758.32,DE2040-2007 Update,,,IoSN Lite,Electricity,
191,PL00,Gas CCGT new Green,Generation,Electricity Market,,Distributed Energy,2040,2007,8203.140000000001,DE2040-2007 Update,,,IoSN Lite,Electricity,
192,PL00,Gas CCGT new,Generation,Electricity Market,,Distributed Energy,2040,2007,6987.86,DE2040-2007 Update,,,IoSN Lite,Electricity,
193,RO00,Gas CCGT new Green,Generation,Electricity Market,,Distributed Energy,2040,2007,1382.94,DE2040-2007 Update,,,IoSN Lite,Electricity,
194,RO00,Gas CCGT new,Generation,Electricity Market,,Distributed Energy,2040,2007,1178.06,DE2040-2007 Update,,,IoSN Lite,Electricity,
195,RS00,Gas CCGT new Green,Generation,Electricity Market,,Distributed Energy,2040,2007,516.24,DE2040-2007 Update,,,IoSN Lite,Electricity,
196,RS00,Gas CCGT new,Generation,Electricity Market,,Distributed Energy,2040,2007,439.76,DE2040-2007 Update,,,IoSN Lite,Electricity,
197,SI00,Gas CCGT new Green,Generation,Electricity Market,,Distributed Energy,2040,2007,398.52,DE2040-2007 Update,,,IoSN Lite,Electricity,
198,SI00,Gas CCGT new,Generation,Electricity Market,,Distributed Energy,2040,2007,339.48,DE2040-2007 Update,,,IoSN Lite,Electricity,
199,TR00,Gas CCGT new Green,Generation,Electricity Market,,Distributed Energy,2040,2007,2896.56,DE2040-2007 Update,,,IoSN Lite,Electricity,
200,TR00,Gas CCGT new,Generation,Electricity Market,,Distributed Energy,2040,2007,2467.44,DE2040-2007 Update,,,IoSN Lite,Electricity,
201,UK00,Gas CCGT new Green,Generation,Electricity Market,,Distributed Energy,2040,2007,6850.440000000001,DE2040-2007 Update,,,IoSN Lite,Electricity,
202,UK00,Gas CCGT new,Generation,Electricity Market,,Distributed Energy,2040,2007,5835.559999999999,DE2040-2007 Update,,,IoSN Lite,Electricity,
203,UKNI,Gas CCGT new Green,Generation,Electricity Market,,Distributed Energy,2040,2007,812.7,DE2040-2007 Update,,,IoSN Lite,Electricity,
204,UKNI,Gas CCGT new,Generation,Electricity Market,,Distributed Energy,2040,2007,692.3,DE2040-2007 Update,,,IoSN Lite,Electricity,
205,CZ00,Gas CCGT old 1 Green,Generation,Electricity Market,,Distributed Energy,2040,2007,2.7,DE2040-2007 Update,,,IoSN Lite,Electricity,
206,CZ00,Gas CCGT old 1,Generation,Electricity Market,,Distributed Energy,2040,2007,2.3,DE2040-2007 Update,,,IoSN Lite,Electricity,
207,DE00,Gas CCGT old 1 Green,Generation,Electricity Market,,Distributed Energy,2040,2007,1766.34,DE2040-2007 Update,,,IoSN Lite,Electricity,
208,DE00,Gas CCGT old 1,Generation,Electricity Market,,Distributed Energy,2040,2007,1504.66,DE2040-2007 Update,,,IoSN Lite,Electricity,
209,IE00,Gas CCGT old 1 Green,Generation,Electricity Market,,Distributed Energy,2040,2007,407.7,DE2040-2007 Update,,,IoSN Lite,Electricity,
210,IE00,Gas CCGT old 1,Generation,Electricity Market,,Distributed Energy,2040,2007,347.3,DE2040-2007 Update,,,IoSN Lite,Electricity,
211,ITCN,Gas CCGT old 1 Green,Generation,Electricity Market,,Distributed Energy,2040,2007,501.12,DE2040-2007 Update,,,IoSN Lite,Electricity,
212,ITCN,Gas CCGT old 1,Generation,Electricity Market,,Distributed Energy,2040,2007,426.88,DE2040-2007 Update,,,IoSN Lite,Electricity,
213,ITN1,Gas CCGT old 1 Green,Generation,Electricity Market,,Distributed Energy,2040,2007,457.3800000000001,DE2040-2007 Update,,,IoSN Lite,Electricity,
214,ITN1,Gas CCGT old 1,Generation,Electricity Market,,Distributed Energy,2040,2007,389.6199999999999,DE2040-2007 Update,,,IoSN Lite,Electricity,
215,MT00,Gas CCGT old 1 Green,Generation,Electricity Market,,Distributed Energy,2040,2007,106.38,DE2040-2007 Update,,,IoSN Lite,Electricity,
216,MT00,Gas CCGT old 1,Generation,Electricity Market,,Distributed Energy,2040,2007,90.61999999999999,DE2040-2007 Update,,,IoSN Lite,Electricity,
217,NL00,Gas CCGT old 1 Green,Generation,Electricity Market,,Distributed Energy,2040,2007,11.88,DE2040-2007 Update,,,IoSN Lite,Electricity,
218,NL00,Gas CCGT old 1,Generation,Electricity Market,,Distributed Energy,2040,2007,10.12,DE2040-2007 Update,,,IoSN Lite,Electricity,
219,SK00,Gas CCGT old 1 Green,Generation,Electricity Market,,Distributed Energy,2040,2007,181.44,DE2040-2007 Update,,,IoSN Lite,Electricity,
220,SK00,Gas CCGT old 1,Generation,Electricity Market,,Distributed Energy,2040,2007,154.56,DE2040-2007 Update,,,IoSN Lite,Electricity,
221,TR00,Gas CCGT old 1 Green,Generation,Electricity Market,,Distributed Energy,2040,2007,12734.28,DE2040-2007 Update,,,IoSN Lite,Electricity,
222,TR00,Gas CCGT old 1,Generation,Electricity Market,,Distributed Energy,2040,2007,10847.72,DE2040-2007 Update,,,IoSN Lite,Electricity,
223,AL00,Gas CCGT old 2 Green,Generation,Electricity Market,,Distributed Energy,2040,2007,1.08,DE2040-2007 Update,,,IoSN Lite,Electricity,
224,AL00,Gas CCGT old 2,Generation,Electricity Market,,Distributed Energy,2040,2007,0.9199999999999999,DE2040-2007 Update,,,IoSN Lite,Electricity,
225,BE00,Gas CCGT old 2 Green,Generation,Electricity Market,,Distributed Energy,2040,2007,70.2,DE2040-2007 Update,,,IoSN Lite,Electricity,
226,BE00,Gas CCGT old 2,Generation,Electricity Market,,Distributed Energy,2040,2007,59.8,DE2040-2007 Update,,,IoSN Lite,Electricity,
227,CY00,Gas CCGT old 2 Green,Generation,Electricity Market,,Distributed Energy,2040,2007,85.86,DE2040-2007 Update,,,IoSN Lite,Electricity,
228,CY00,Gas CCGT old 2,Generation,Electricity Market,,Distributed Energy,2040,2007,73.14,DE2040-2007 Update,,,IoSN Lite,Electricity,
229,CZ00,Gas CCGT old 2 Green,Generation,Electricity Market,,Distributed Energy,2040,2007,62.64,DE2040-2007 Update,,,IoSN Lite,Electricity,
230,CZ00,Gas CCGT old 2,Generation,Electricity Market,,Distributed Energy,2040,2007,53.36,DE2040-2007 Update,,,IoSN Lite,Electricity,
231,DE00,Gas CCGT old 2 Green,Generation,Electricity Market,,Distributed Energy,2040,2007,4165.56,DE2040-2007 Update,,,IoSN Lite,Electricity,
232,DE00,Gas CCGT old 2,Generation,Electricity Market,,Distributed Energy,2040,2007,3548.44,DE2040-2007 Update,,,IoSN Lite,Electricity,
233,FI00,Gas CCGT old 2 Green,Generation,Electricity Market,,Distributed Energy,2040,2007,977.4000000000001,DE2040-2007 Update,,,IoSN Lite,Electricity,
234,FI00,Gas CCGT old 2,Generation,Electricity Market,,Distributed Energy,2040,2007,832.5999999999999,DE2040-2007 Update,,,IoSN Lite,Electricity,
235,ITCN,Gas CCGT old 2 Green,Generation,Electricity Market,,Distributed Energy,2040,2007,358.02,DE2040-2007 Update,,,IoSN Lite,Electricity,
236,ITCN,Gas CCGT old 2,Generation,Electricity Market,,Distributed Energy,2040,2007,304.98,DE2040-2007 Update,,,IoSN Lite,Electricity,
237,ITN1,Gas CCGT old 2 Green,Generation,Electricity Market,,Distributed Energy,2040,2007,1292.22,DE2040-2007 Update,,,IoSN Lite,Electricity,
238,ITN1,Gas CCGT old 2,Generation,Electricity Market,,Distributed Energy,2040,2007,1100.78,DE2040-2007 Update,,,IoSN Lite,Electricity,
239,NL00,Gas CCGT old 2 Green,Generation,Electricity Market,,Distributed Energy,2040,2007,206.28,DE2040-2007 Update,,,IoSN Lite,Electricity,
240,NL00,Gas CCGT old 2,Generation,Electricity Market,,Distributed Energy,2040,2007,175.72,DE2040-2007 Update,,,IoSN Lite,Electricity,
241,SK00,Gas CCGT old 2 Green,Generation,Electricity Market,,Distributed Energy,2040,2007,274.32,DE2040-2007 Update,,,IoSN Lite,Electricity,
242,SK00,Gas CCGT old 2,Generation,Electricity Market,,Distributed Energy,2040,2007,233.68,DE2040-2007 Update,,,IoSN Lite,Electricity,
243,TR00,Gas CCGT old 2 Green,Generation,Electricity Market,,Distributed Energy,2040,2007,32248.26,DE2040-2007 Update,,,IoSN Lite,Electricity,
244,TR00,Gas CCGT old 2,Generation,Electricity Market,,Distributed Energy,2040,2007,27470.74,DE2040-2007 Update,,,IoSN Lite,Electricity,
245,CZ00,Gas CCGT present 1 Green,Generation,Electricity Market,,Distributed Energy,2040,2007,22.68,DE2040-2007 Update,,,IoSN Lite,Electricity,
246,CZ00,Gas CCGT present 1,Generation,Electricity Market,,Distributed Energy,2040,2007,19.32,DE2040-2007 Update,,,IoSN Lite,Electricity,
247,ES00,Gas CCGT present 1 Green,Generation,Electricity Market,,Distributed Energy,2040,2007,839.1600000000001,DE2040-2007 Update,,,IoSN Lite,Electricity,Generation in Spain excludes Balearic islands
248,ES00,Gas CCGT present 1,Generation,Electricity Market,,Distributed Energy,2040,2007,714.8399999999999,DE2040-2007 Update,,,IoSN Lite,Electricity,Generation in Spain excludes Balearic islands
249,FR00,Gas CCGT present 1 Green,Generation,Electricity Market,,Distributed Energy,2040,2007,30.24,DE2040-2007 Update,,,IoSN Lite,Electricity,
250,FR00,Gas CCGT present 1,Generation,Electricity Market,,Distributed Energy,2040,2007,25.76,DE2040-2007 Update,,,IoSN Lite,Electricity,
251,GR00,Gas CCGT present 1 Green,Generation,Electricity Market,,Distributed Energy,2040,2007,159.84,DE2040-2007 Update,,,IoSN Lite,Electricity,
252,GR00,Gas CCGT present 1,Generation,Electricity Market,,Distributed Energy,2040,2007,136.16,DE2040-2007 Update,,,IoSN Lite,Electricity,
253,HU00,Gas CCGT present 1 Green,Generation,Electricity Market,,Distributed Energy,2040,2007,181.44,DE2040-2007 Update,,,IoSN Lite,Electricity,
254,HU00,Gas CCGT present 1,Generation,Electricity Market,,Distributed Energy,2040,2007,154.56,DE2040-2007 Update,,,IoSN Lite,Electricity,
255,IE00,Gas CCGT present 1 Green,Generation,Electricity Market,,Distributed Energy,2040,2007,856.44,DE2040-2007 Update,,,IoSN Lite,Electricity,
256,IE00,Gas CCGT present 1,Generation,Electricity Market,,Distributed Energy,2040,2007,729.56,DE2040-2007 Update,,,IoSN Lite,Electricity,
257,ITCN,Gas CCGT present 1 Green,Generation,Electricity Market,,Distributed Energy,2040,2007,123.66,DE2040-2007 Update,,,IoSN Lite,Electricity,
258,ITCN,Gas CCGT present 1,Generation,Electricity Market,,Distributed Energy,2040,2007,105.34,DE2040-2007 Update,,,IoSN Lite,Electricity,
259,ITCS,Gas CCGT present 1 Green,Generation,Electricity Market,,Distributed Energy,2040,2007,1494.72,DE2040-2007 Update,,,IoSN Lite,Electricity,
260,ITCS,Gas CCGT present 1,Generation,Electricity Market,,Distributed Energy,2040,2007,1273.28,DE2040-2007 Update,,,IoSN Lite,Electricity,
261,ITN1,Gas CCGT present 1 Green,Generation,Electricity Market,,Distributed Energy,2040,2007,2512.08,DE2040-2007 Update,,,IoSN Lite,Electricity,
262,ITN1,Gas CCGT present 1,Generation,Electricity Market,,Distributed Energy,2040,2007,2139.92,DE2040-2007 Update,,,IoSN Lite,Electricity,
263,ITSI,Gas CCGT present 1 Green,Generation,Electricity Market,,Distributed Energy,2040,2007,576.72,DE2040-2007 Update,,,IoSN Lite,Electricity,
264,ITSI,Gas CCGT present 1,Generation,Electricity Market,,Distributed Energy,2040,2007,491.28,DE2040-2007 Update,,,IoSN Lite,Electricity,
265,LV00,Gas CCGT present 1 Green,Generation,Electricity Market,,Distributed Energy,2040,2007,67.5,DE2040-2007 Update,,,IoSN Lite,Electricity,
266,LV00,Gas CCGT present 1,Generation,Electricity Market,,Distributed Energy,2040,2007,57.49999999999999,DE2040-2007 Update,,,IoSN Lite,Electricity,
267,SE03,Gas CCGT present 1 Green,Generation,Electricity Market,,Distributed Energy,2040,2007,93.96000000000001,DE2040-2007 Update,,,IoSN Lite,Electricity,
268,SE03,Gas CCGT present 1,Generation,Electricity Market,,Distributed Energy,2040,2007,80.03999999999999,DE2040-2007 Update,,,IoSN Lite,Electricity,
269,SK00,Gas CCGT present 1 Green,Generation,Electricity Market,,Distributed Energy,2040,2007,198.18,DE2040-2007 Update,,,IoSN Lite,Electricity,
270,SK00,Gas CCGT present 1,Generation,Electricity Market,,Distributed Energy,2040,2007,168.82,DE2040-2007 Update,,,IoSN Lite,Electricity,
271,AT00,Gas CCGT present 2 Green,Generation,Electricity Market,,Distributed Energy,2040,2007,880.2,DE2040-2007 Update,,,IoSN Lite,Electricity,
272,AT00,Gas CCGT present 2,Generation,Electricity Market,,Distributed Energy,2040,2007,749.8,DE2040-2007 Update,,,IoSN Lite,Electricity,
273,BE00,Gas CCGT present 2 Green,Generation,Electricity Market,,Distributed Energy,2040,2007,1750.14,DE2040-2007 Update,,,IoSN Lite,Electricity,
274,BE00,Gas CCGT present 2,Generation,Electricity Market,,Distributed Energy,2040,2007,1490.86,DE2040-2007 Update,,,IoSN Lite,Electricity,
275,BG00,Gas CCGT present 2 Green,Generation,Electricity Market,,Distributed Energy,2040,2007,313.2,DE2040-2007 Update,,,IoSN Lite,Electricity,
276,BG00,Gas CCGT present 2,Generation,Electricity Market,,Distributed Energy,2040,2007,266.8,DE2040-2007 Update,,,IoSN Lite,Electricity,
277,CZ00,Gas CCGT present 2 Green,Generation,Electricity Market,,Distributed Energy,2040,2007,565.38,DE2040-2007 Update,,,IoSN Lite,Electricity,
278,CZ00,Gas CCGT present 2,Generation,Electricity Market,,Distributed Energy,2040,2007,481.6199999999999,DE2040-2007 Update,,,IoSN Lite,Electricity,
279,FR00,Gas CCGT present 2 Green,Generation,Electricity Market,,Distributed Energy,2040,2007,753.3000000000001,DE2040-2007 Update,,,IoSN Lite,Electricity,
280,FR00,Gas CCGT present 2,Generation,Electricity Market,,Distributed Energy,2040,2007,641.6999999999999,DE2040-2007 Update,,,IoSN Lite,Electricity,
281,GR00,Gas CCGT present 2 Green,Generation,Electricity Market,,Distributed Energy,2040,2007,2432.16,DE2040-2007 Update,,,IoSN Lite,Electricity,
282,GR00,Gas CCGT present 2,Generation,Electricity Market,,Distributed Energy,2040,2007,2071.84,DE2040-2007 Update,,,IoSN Lite,Electricity,
283,HR00,Gas CCGT present 2 Green,Generation,Electricity Market,,Distributed Energy,2040,2007,79.38000000000001,DE2040-2007 Update,,,IoSN Lite,Electricity,
284,HR00,Gas CCGT present 2,Generation,Electricity Market,,Distributed Energy,2040,2007,67.61999999999999,DE2040-2007 Update,,,IoSN Lite,Electricity,
285,IE00,Gas CCGT present 2 Green,Generation,Electricity Market,,Distributed Energy,2040,2007,1881.36,DE2040-2007 Update,,,IoSN Lite,Electricity,
286,IE00,Gas CCGT present 2,Generation,Electricity Market,,Distributed Energy,2040,2007,1602.64,DE2040-2007 Update,,,IoSN Lite,Electricity,
287,ITCS,Gas CCGT present 2 Green,Generation,Electricity Market,,Distributed Energy,2040,2007,1215.54,DE2040-2007 Update,,,IoSN Lite,Electricity,
288,ITCS,Gas CCGT present 2,Generation,Electricity Market,,Distributed Energy,2040,2007,1035.46,DE2040-2007 Update,,,IoSN Lite,Electricity,
289,ITN1,Gas CCGT present 2 Green,Generation,Electricity Market,,Distributed Energy,2040,2007,3324.78,DE2040-2007 Update,,,IoSN Lite,Electricity,
290,ITN1,Gas CCGT present 2,Generation,Electricity Market,,Distributed Energy,2040,2007,2832.22,DE2040-2007 Update,,,IoSN Lite,Electricity,
291,ITSI,Gas CCGT present 2 Green,Generation,Electricity Market,,Distributed Energy,2040,2007,1129.14,DE2040-2007 Update,,,IoSN Lite,Electricity,
292,ITSI,Gas CCGT present 2,Generation,Electricity Market,,Distributed Energy,2040,2007,961.8599999999999,DE2040-2007 Update,,,IoSN Lite,Electricity,
293,LT00,Gas CCGT present 2 Green,Generation,Electricity Market,,Distributed Energy,2040,2007,342.9,DE2040-2007 Update,,,IoSN Lite,Electricity,
294,LT00,Gas CCGT present 2,Generation,Electricity Market,,Distributed Energy,2040,2007,292.1,DE2040-2007 Update,,,IoSN Lite,Electricity,
295,NL00,Gas CCGT present 2 Green,Generation,Electricity Market,,Distributed Energy,2040,2007,3916.08,DE2040-2007 Update,,,IoSN Lite,Electricity,
296,NL00,Gas CCGT present 2,Generation,Electricity Market,,Distributed Energy,2040,2007,3335.92,DE2040-2007 Update,,,IoSN Lite,Electricity,
297,PT00,Gas CCGT present 2 Green,Generation,Electricity Market,,Distributed Energy,2040,2007,505.98,DE2040-2007 Update,,,IoSN Lite,Electricity,
298,PT00,Gas CCGT present 2,Generation,Electricity Market,,Distributed Energy,2040,2007,431.02,DE2040-2007 Update,,,IoSN Lite,Electricity,
299,UK00,Gas CCGT present 2 Green,Generation,Electricity Market,,Distributed Energy,2040,2007,78.84,DE2040-2007 Update,,,IoSN Lite,Electricity,
300,UK00,Gas CCGT present 2,Generation,Electricity Market,,Distributed Energy,2040,2007,67.16,DE2040-2007 Update,,,IoSN Lite,Electricity,
301,UKNI,Gas CCGT present 2 Green,Generation,Electricity Market,,Distributed Energy,2040,2007,1253.88,DE2040-2007 Update,,,IoSN Lite,Electricity,
302,UKNI,Gas CCGT present 2,Generation,Electricity Market,,Distributed Energy,2040,2007,1068.12,DE2040-2007 Update,,,IoSN Lite,Electricity,
303,AL00,Reservoir,Generation,Electricity Market,,Distributed Energy,2040,2007,5981.0,DE2040-2007 Update,,,IoSN Lite,Electricity,
304,AT00,Reservoir,Generation,Electricity Market,,Distributed Energy,2040,2007,1845.0,DE2040-2007 Update,,,IoSN Lite,Electricity,
305,BA00,Reservoir,Generation,Electricity Market,,Distributed Energy,2040,2007,1382.0,DE2040-2007 Update,,,IoSN Lite,Electricity,
306,BG00,Reservoir,Generation,Electricity Market,,Distributed Energy,2040,2007,1958.0,DE2040-2007 Update,,,IoSN Lite,Electricity,
307,CH00,Reservoir,Generation,Electricity Market,,Distributed Energy,2040,2007,19415.0,DE2040-2007 Update,,,IoSN Lite,Electricity,
308,CZ00,Reservoir,Generation,Electricity Market,,Distributed Energy,2040,2007,1171.0,DE2040-2007 Update,,,IoSN Lite,Electricity,
309,DE00,Reservoir,Generation,Electricity Market,,Distributed Energy,2040,2007,848.0,DE2040-2007 Update,,,IoSN Lite,Electricity,
310,ES00,Reservoir,Generation,Electricity Market,,Distributed Energy,2040,2007,18077.0,DE2040-2007 Update,,,IoSN Lite,Electricity,Generation in Spain excludes Balearic islands
311,FI00,Reservoir,Generation,Electricity Market,,Distributed Energy,2040,2007,15380.0,DE2040-2007 Update,,,IoSN Lite,Electricity,
312,FR00,Reservoir,Generation,Electricity Market,,Distributed Energy,2040,2007,16599.0,DE2040-2007 Update,,,IoSN Lite,Electricity,
313,FR15,Reservoir,Generation,Electricity Market,,Distributed Energy,2040,2007,239.0,DE2040-2007 Update,,,IoSN Lite,Electricity,
314,GR00,Reservoir,Generation,Electricity Market,,Distributed Energy,2040,2007,3227.0,DE2040-2007 Update,,,IoSN Lite,Electricity,
315,HR00,Reservoir,Generation,Electricity Market,,Distributed Energy,2040,2007,3159.0,DE2040-2007 Update,,,IoSN Lite,Electricity,
316,ITCN,Reservoir,Generation,Electricity Market,,Distributed Energy,2040,2007,1141.0,DE2040-2007 Update,,,IoSN Lite,Electricity,
317,ITCS,Reservoir,Generation,Electricity Market,,Distributed Energy,2040,2007,564.0,DE2040-2007 Update,,,IoSN Lite,Electricity,
318,ITN1,Reservoir,Generation,Electricity Market,,Distributed Energy,2040,2007,11992.0,DE2040-2007 Update,,,IoSN Lite,Electricity,
319,ITS1,Reservoir,Generation,Electricity Market,,Distributed Energy,2040,2007,968.0,DE2040-2007 Update,,,IoSN Lite,Electricity,
320,ITSA,Reservoir,Generation,Electricity Market,,Distributed Energy,2040,2007,198.0,DE2040-2007 Update,,,IoSN Lite,Electricity,
321,ITSI,Reservoir,Generation,Electricity Market,,Distributed Energy,2040,2007,110.0,DE2040-2007 Update,,,IoSN Lite,Electricity,
322,ME00,Reservoir,Generation,Electricity Market,,Distributed Energy,2040,2007,1740.0,DE2040-2007 Update,,,IoSN Lite,Electricity,
323,MK00,Reservoir,Generation,Electricity Market,,Distributed Energy,2040,2007,977.0,DE2040-2007 Update,,,IoSN Lite,Electricity,
324,PL00,Reservoir,Generation,Electricity Market,,Distributed Energy,2040,2007,665.0,DE2040-2007 Update,,,IoSN Lite,Electricity,
325,PT00,Reservoir,Generation,Electricity Market,,Distributed Energy,2040,2007,7579.0,DE2040-2007 Update,,,IoSN Lite,Electricity,
